exam_type,category,prompt,choice1,choice2,choice3,choice4,correct_answer,model_answer,key_points,explanation,difficulty,image_url,tags,source,source_year,reference_text,code_snippet,code_language,image_urls,certificate_id
WRITTEN_CBT,데이터베이스 구축,시스템 카탈로그에 대한 설명으로 옳지 않은 것은?,시스템 카탈로그에 저장되는 내용을 메타 데이터라고도 한다.,시스템 자신이 필요로 하는 스키마 및 여러 가지 객체에 관한 정보를 포함하고 있는 시스템 데이터베이스이다.,"기본 테이블, 뷰, 인덱스, 패키지, 접근 권한 등의 데이터베이 스 구조 및 통계 정보를 저장한다.",시스템 카탈로그는 사용자가 직접 생성하고 유지한다.,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2011년 3회 12번,2011,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,물리적 데이터베이스 설계 수행 시 결정사항으로 거리가 먼 것은?,어떤 인덱스를 만들 것인지에 대한 고려,성능 향상을 위한 개념 스키마의 변경 여부 검토,빈번한 질의와 트랜잭션들의 수행속도를 높이기 위한 고려,개념 스키마와 외부 스키마 설계,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2011년 3회 13번,2011,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,"데이터베이스의 특성 중 다음 설명에 해당하는 것은? 어느 한 시점에서 데이터베이스가 저장하고 있는 내용은 곧 데이터베이스의 상태를 의미한다. 데이터베이스의 상태 는 정적이 아니라 동적이다. 즉 데이터베이스는 새로운 데 이터의 삽입, 삭제, 갱신을 통해 현재의 정확한 자료를 유 지하면서 변화한다는 것이다.",Real-Time Accessibility,Concurrent Sharing,Content Refrence,Continuous Evolution,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2011년 3회 14번,2011,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,정규화의 필요성으로 거리가 먼 것은?,데이터 구조의 안정성 최대화,중복 데이터의 활성화,"수정, 삭제시 이상현상의 최소화",테이블 불일치 위험의 최소화,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2011년 3회 15번,2011,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,정규화 과정에서 발생하는 이상(Anomaly)에 관한 설명으로 옳지 않은 것은?,이상은 속성들 간에 존재하는 여러 종류의 종속 관계를 하나 의 릴레이션에 표현할 때 발생한다.,정규화는 이상을 제거하기 위해서 중복성 및 종속성을 배제시 키는 방법으로 사용한다.,1NF의 이상을 해결하기 위해서는 프로젝션에 의해 릴레이션 을 분해하여 부분 함수 종속을 제거해야 한다.,속성들 간의 종속 관계를 분석하여 여러 개의 릴레이션을 하 나로 결합하여 이상을 해결한다.,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2011년 3회 16번,2011,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,"스택의 자료 삭제 알고리즘이다. ( ) 안 내용으로 가장 적합한 것은?(단, Top: 스택 포인터, S : 스택의 이름) If Top = 0 Then ( ) Else { remove S(Top) Top = Top-1 }",Overflow,Top = Top+,Underflow,Top = Top-2,3,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2011년 3회 17번,2011,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,분산 데이터베이스에 대한 설명으로 거리가 먼 것은?,지역 자치성이 높다.,효용성과 융통성이 높다.,분산 제어가 가능하다.,소프트웨어 개발 비용이 저렴하다.,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2011년 3회 18번,2011,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,Which of the following is not a property of the transaction to ensure integrity of the data?,isolation,autonomy,durability,consistency,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2011년 3회 19번,2011,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,다음 그림에서 트리의 차수(degree)는?,1,2,3,4,2,,,,medium,/questions/information-processing-engineer/exams/2018-2/q006-1.png,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2018년 2회 6번,2018,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,블랙 박스 테스트 기법 중 다음 설명에 해당하는 것은? 여러 버전의 프로그램에 동일한 검사 자료를 제공하여 동 일한 결과가 출력되는지 검사하는 기법이다.,Boundary Value Analysis,Cause Effect Graphing Testing,Equivalence Partitioning Testing,Comparison Testing,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 61번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 설계,사용자 인터페이스 설계시 오류 메시지나 경고에 관한 지침으로 옳지 않은 것은?,메시지는 이해하기 쉬워야 한다.,오류로부터 회복을 위한 구체적인 설명이 제공되어야 한다.,오류로 인해 발생될 수 있는 부정적인 내용은 가급적 피한다.,소리나 색 등을 이용하여 듣거나 보기 쉽게 의미 전달을 하도 록 한다.,3,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 설계,정보처리기사 2011년 3회 62번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,소프트웨어의 특징에 대한 설명으로 옳지 않은 것은?,소프트웨어 생산물의 구조가 코드 안에 숨어 있다.,논리적 절차에 따라 개발된다.,사용에 의해 마모되거나 소멸된다.,요구나 환경의 변화에 따라 적절히 변형시킬 수 있다.,3,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 63번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 설계,객체지향 설계에 대한 설명으로 옳지 않은 것은?,"객체지향 설계에 있어 가장 중요한 문제는 시스템을 구성하는 객체와 속성, 연산을 인식하는 것이다.","시스템 기술서의 동사는 객체를, 명사는 연산이나 객체 서비 스를 나타낸다.",객체지향 설계를 문서화할 때 객체와 그들의 부객체(Sub- object)의 계층적 구조를 보여주는 계층차트를 그리면 유용하다.,객체는 순차적으로(Sequentially) 또는 동시적으로(Concurr ently) 구현될 수 있다.,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 설계,정보처리기사 2011년 3회 64번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,소프트웨어 공학에 대한 적절한 설명이 아닌 것은?,"소프트웨어의 개발, 운영, 유지보수, 그리고 폐기에 대한 체계 적인 접근이다.",소프트웨어 제품을 체계적으로 생산하고 유지보수와 관련된 기술과 경영에 관한 학문이다.,"과학적인 지식을 컴퓨터 프로그램 설계와 제작에 실제 응용하 는 것이며, 이를 개발하고 운영하고 유지보수하는데 필요한 문서화 작성 과정이다.","소프트웨어의 위기를 이미 해결한 학문으로, 소프트웨어의 개발만을 위한 체계적인 접근이다.",4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 65번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,자료 사전에서 기호 “( )”의 의미는?,정의,생략,선택,반복,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 66번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 설계,객체지향 시스템에서 자료부분과 연산(또는 함수) 부분 등 정보처리 에 필요한 기능을 한 테두리로 묶는 것을 무엇이라고 하는가?,Information hiding,Class,Encapsulation,Integration,3,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 설계,정보처리기사 2011년 3회 67번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,소프트웨어 품질 목표 중 소프트웨어를 다른 환경으로 이식할 경우에도 운용 가능하도록 쉽게 수정될 수 있는 시스템 능력을 의미하는 것은?,Correctness,Integrity,Reliability,Portability,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 68번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,"4명의 개발자가 5개월에 걸쳐 10000 라인의 코드를 개발하였을 때, 월별(Person-month) 생산성 측정을 위한 계산 방식으로 가장 적합한 것은?",1 / (4×5×10000),10000 / (4×5),10000 / 5,(4×10000) / 5,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 69번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,소프트웨어 역공학(SOftware Reverse Engineering)에 대한 설명으 로 옳지 않은 것은?,역공학의 가장 간단하고 오래된 형태는 재문서화라고 할 수 있다.,기존 소프트웨어의 구성 요소와 그 관계를 파악하여 설계도를 추출한다.,원시 코드를 분석하여 소프트웨어의 관계를 파악한다.,대상 시스템 없이 새로운 시스템으로 개선하는 변경 작업이다.,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 70번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 설계,럼바우의 모델링에서 상태도와 자료 흐름도는 각각 어떤 모델링과 관련 있는가?,"상태도 → 동적 모델링, 자료 흐름도 → 기능 모델링","상태도 → 기능 모델링, 자료 흐름도 → 동적 모델링","상태도 → 객체 모델링, 자료 흐름도 → 기능 모델링","상태도 → 객체 모델링, 자료 흐름도 → 동적 모델링",1,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 설계,정보처리기사 2011년 3회 71번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 설계,설계품질을 평가하기 위해서는 반드시 좋은 설계에 대한 기준을 세워야 한다. 다음 중 좋은 기준이라고 할 수 없는 것은?,설계는 모듈적이어야 한다.,설계는 자료와 프로시저에 대한 분명하고 분리된 표현을 포함 해야 한다.,소프트웨어 요소들 간의 효과적 제어를 위해 설계에서 계층적 조직이 제시되어야 한다.,설계는 서브루틴이나 프로시저가 전체적이고 통합적이 될 수 있도록 유도되어야 한다.,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 설계,정보처리기사 2011년 3회 72번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,소프트웨어 재공학 활동 중 기본 소프트웨어의 명세서를 확인하여 소프트웨어의 동작을 이해하고 재공학 대상을 선정하는 것은?,Analysis,Reverse Engineering,Restructuring,Migration,1,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 73번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,브록스(Brocks)의 법칙에 해당되는 항목은?,소프트웨어 개발 인력은 초기에 많이 투입하고 후기에 점차 감소시켜야 한다.,소프트웨어 개발 노력은 40-20-40으로 해야 한다.,소프트웨어 개발은 소수의 정예요원으로 시작한 후 점차 증원 해야 한다.,소프트웨어 개발 일정이 지연된다고 해서 말기에 새로운 인원 을 투입하면 일정은 더욱 지연된다. 정보처리기사 B형 3회,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 74번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,효과적인 프로젝트 관리를 위한 3P를 옳게 나열한 것은?,"People, Problem, Process","Power, People, Priority","Problem, Priority, People","Priority, Problem, Possibility",1,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 75번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,유지보수의 종류 중 소프트웨어를 운용하는 환경 변화에 대응하여 소프트웨어를 변경하는 경우로서 운영체제나 컴파일러와 같은 프로그래밍 환경의 변화와 주변장치 또는 다른 시스템 요소가 향상되거나 변경될 때 대처할 수 있는 것은?,Corrective Maintenance,Perfective Maintenance,Preventive Maintenance,Adaptive Maintenance,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 76번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 설계,다음 중 소프트웨어 개발 영역을 결정하는 요소에 해당하는 항목 모두를 옳게 나열한 것은? ① 소프트웨어에 대한 기능 ② 소프트웨어에 대한 성능 ③ 소프트웨어에 대한 제약 조건 ④ 소프트웨어에 대한 인터페이스 및 신뢰도,"①, ②","①, ②, ③","①, ②, ④","①, ②, ③, ④",4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 설계,정보처리기사 2011년 3회 77번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,소프트웨어 재사용에 대한 설명으로 옳지 않은 것은?,"시스템 명세, 설계, 코드 등 문서를 공유하게 된다.",소프트웨어 개발의 생산성을 향상시킨다.,프로젝트 실패의 위험을 증가시킨다.,새로운 개발 방법론의 도입이 어려울 수 있다.,3,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 78번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 설계,바람직한 설계 지침이 아닌 것은?,모듈의 기능을 예측할 수 있도록 정의한다.,이식성을 고려한다.,적당한 모듈의 크기를 유지한다.,가능한 모듈을 독립적으로 생성하고 결합도를 최대화한다.,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 설계,정보처리기사 2011년 3회 79번,2011,,,,,information-processing-engineer
WRITTEN_CBT,소프트웨어 개발,소프트웨어 위기 발생 요인과 거리가 먼 것은?,개발 일정의 지연,소프트웨어 관리의 부재,소프트웨어 품질의 미흡,소프트웨어 생산성 향상 제 5 과목 : 데이터 통신,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|소프트웨어 개발,정보처리기사 2011년 3회 80번,2011,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,속성(attribute)에 대한 설명으로 틀린 것은?,속성은 개체의 특성을 기술한다.,속성은 데이터베이스를 구성하는 가장 작은 논리적 단위이다.,속성은 파일 구조상 데이터 항목 또는 데이터 필드에 해당된,라. 속성의 수를 “ c a r d i n a l i t y ” 라고 한다.,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 1번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,시스템 카탈로그에 대한 설명으로 틀린 것은?,시스템 카탈로그에 저장된 정보를 슈퍼 데이터( s u p e r d a t a ) 라 고 한다.,시스템 자신이 필요로 하는 스키마 및 여러 가지 객체에 관한 정보를 포함하고 있는 시스템 데이터베이스이다.,카탈로그들이 생성되면 자료 사전에 저장되기 때문에 좁은 의미로 자료 사전이라고 한다.,시스템 카탈로그에 대한 사용자의 접근은 읽기 전용으로만 허용된다.,1,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 2번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,정규형에 대한 설명으로 옳지 않은 것은?,제 2 정규형은 반드시 제 1 정규형을 만족해야 한다.,정규화 하는 것은 테이블을 결합하여 종속성을 제거하는 것이,다. 제 1정규형은 릴레이션에 속한 모든 도메인의 원자값만으로 되어 있는 릴레이션이다.,B C N F 는 강한 제 3 정규형이라고도 한다.,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 4번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,데이터베이스의 정의로 적합하지 않은 것은?,i n t e g r a t e dd a t a,i n d i v i d u a l d a t a,s t o r e dd a t a,o p e r a t i o n a l d a t a,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 5번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,데이터베이스 무결성과 보안의 차이점에 대한 설명으로 가장 적합 한 것은?,"무결성은 권한이 있는 사용자로부터 데이터베이스를 보호하 는 것이고, 보안은 권한이 없는 사용자로부터 데이터베이스를 보호하는 것이다.","무결성은 권한이 없는 사용자로부터 데이터베이스를 보호하 는 것이고, 보안은 권한이 있는 사용자로부터 데이터베이스를 보호하는 것이다.","무결성과 보안은 모두 권한이 있는 사용자로부터 데이터베이 스를 보호하는 것이지만, 보안은 사용자 계정과 비밀번호로 관리한다.","무결성과 보안은 모두 권한이 없는 사용자로부터 데이터베이 스를 보호하는 것이지만, 무결성은 D B MS 가 자동적으로 보 장해 준다.",1,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 6번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,계층형 데이터 모델에 대한 설명으로 옳지 않은 것은?,링크를 사용하여 자료와 자료사이의 관계성을 나타낸다.,C O D A S Y LD B T G 모델이라고도 한다.,각 레코드가 트리구조 형태로 구성된다.,데이터의 독립성이 보장된다.,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 7번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,Which of the following is not a component of Entity-Relationship diagram?,"R e c t a n g l e s , w h i c hr e p r e s e n te n t i t ys e t s","E l l i p s e s , w h i c hr e p r e s e n t d a t a b a s eo p e r a t i o n s","D i a mo n d , w h i c hr e p r e s e n t r e l a t i o n s h i p sa mo n ge n t i t ys e t s","L i n e s , w h i c hl i n ka t t r i b u t e st oe n t i t ys e t sa n de n t i t ys e t s t or e l a t i o n s h i p s",2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 8번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,순차 파일에 대한 설명으로 옳지 않은 것은?,일괄처리에 적합한 구조이다.,기억장치에 대한 임의 접근이나 순차 접근이 모두 가능하다.,"필요한 레코드의 삽입, 삭제, 수정시 파일을 재구성해야 한다.",파일 탐색시 효율이 좋다.,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 9번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,동시성 제어를 위한 직렬화 기법으로 트랜잭션간의 순서를 미리 정하는 방법은?,로킹 기법,타임 스탬프 기법,검증 기법,다중 버전 기법,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 10번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,트랜잭션들을 수행하는 도중 장애로 인해 손상된 데이터베이스를 손상되기 이전의 정상적인 상태로 복구시키는 작업은?,R e c o v e r y,R e s t a r t,C o mmi t,A b o r t,1,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 11번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,다음과 같은 중위식 표현을 후위식으로 옳게 표현한 것은? A*(B+C)/D-E,+ E - A B * C D /,A B C + * D / E -,+ D / * E - A B C,A B C + D / * E -,2,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 12번,2012,,,,,information-processing-engineer
WRITTEN_CBT,데이터베이스 구축,"다음은 관계 대수의 수학적 표현식이다. 해당되는 연산은? R×S={r·s|r∈R∧s∈S} r=<a 1 , a 2 , …, a n >, s=<b 1 , b 2 , …, b n >",합집합,교집합,차집합,카티션 프로덕트 정보처리기사 B 형 1회,4,,,,medium,,정보처리기사|필기|기출|개편 전 현행범위 선별|데이터베이스 구축,정보처리기사 2012년 1회 13번,2012,,,,,information-processing-engineer
