"exam_type","category","prompt","choice1","choice2","choice3","choice4","correct_answer","model_answer","key_points","explanation","difficulty","image_url","tags","source","source_year","reference_text","code_snippet","code_language","image_urls","certificate_id"
"WRITTEN_CBT","시스템 보안","비트의OS를제외한16,32비트를위해도입된 시스템 구성요소 ·하위 비트호환을위해사용 ·프로세스스케줄링,메모리관리등의작업을개별 관리자에게맡겨 수행하는 요소 ·커널종류중하나로하드웨어와통신만을제어하는 최소한역할만하는커널 원도우가제시한표준을통해하드웨어와소프트웨어 간의원활한 통신을연결하는 요소 설명 하드웨어가 스스로시스템에이상이없는지 기본 사항(메모리입출력장치등)을검사하는과정 CMOS에설정되어있는사항 및부팅과관련된 정보를 읽어시스템에 적용 MBR을로딩 •기본파일시스템정보 보유 ·MBR에서 원도우부트서브 시스템실행하여 bootmgr.exe가 실행되고 부트 설정 데이터(BCD:Boot Configuration Data)를읽어서 실행할수 있는 운영체제 목록표시 각종장치 드라이버를 로드하고,ntoskrnl.exe실행 BIOS [22년2] BIOS는 운영체제의 요소로 컴퓨터 메인보드 내에내장된 펌웨어이며, 시스 템의부팅 과정과 기본적인하드웨어 초기화를 담당하는소프트웨어이다","","","","","","","","","medium","","정보보안기사|필기|예상|천기누설 예상문제|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 49쪽 (인쇄 1-30) · 64번","","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","윈도우인증·접근통제 (1) 원도우계정","원도우기본 계정[24년2회,25년1회] 원도우기본 계정은시스템관리,보안,사용자의편의성을위해 미리정의된 계정이다. 윈도우기본계정 계정 이름 Administrator ·사용자계정중가장강력한권한을보유한계정 (관리자 계정) ·총괄관리자계정 System 시스템에서 최고권한을가진계정 (시스템 계정) ·운영체제에서실행되는 내부 시스템 프로세스를 위한 계정 원도우에서 기본으로제공하는 계정 DefaultAccount •컴퓨터에 설치되어 있는 프로그램을 사용할 수 있지만 프로그램을 (표준계정) 설치하거나삭제할수없는계정","","","","","","","","medium","","정보보안기사|필기|예상|천기누설 예상문제|2022년|4회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 50쪽 (인쇄 1-31) · 2번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","D 5A (MZ)","","","","","","","","","medium","","정보보안기사|필기|예상|천기누설 예상문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 63쪽 (인쇄 1-44) · 4번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","F 45 4C 46 (ELF) •운영체제의MBR에서는 끝부분에 위치한 2바이트인55AA로 MBR의 유효 성을확인하며, 부팅할 수 있는디스크인지를 식별한다. 파일시스템 터널링(File System Tunneling) )[22년2회] 파일시스템 터널링은Windows에서 파일이삭제된 직후일정시간(기본 15초) 안에동일한 이름의 파일이 생성되는경우방금삭제된파일의 테이 파일시스템 터널링은FAT,NTFS모두에서 기본적으로지원한다. FAT32 NTFS 32bit 64bit •2TB ·8PB(Win 10 1709~) ~64KB(Win 10 1703 •~64KB Ver) 2MB(Win 10 1709~)","","","","","","","","","medium","","정보보안기사|필기|예상|천기누설 예상문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 63쪽 (인쇄 1-44) · 7번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","21 (#)","","","","","","","","","medium","","정보보안기사|필기|예상|천기누설 예상문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 63쪽 (인쇄 1-44) · 23번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","50 44 46 2D (%PDF-)","","","","","","","","","medium","","정보보안기사|필기|예상|천기누설 예상문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 63쪽 (인쇄 1-44) · 25번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","4B 03 04 (PK)","","","","","","","","","medium","","정보보안기사|필기|예상|천기누설 예상문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 천기누설 예상문제 · PDF 63쪽 (인쇄 1-44) · 50번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","원도우 운영체제의레지스트리에대한설명으로틀 린것은?","시스템구성정보를 저장하는 데이터베이스로 SYSTEM,DAT, USER, DAT 파일을 말한다.","레지스트리는regedit,exe 전용 편집기에의해 서만편집이가능하다.","원도우레지스트리 키는HKEY_CLASSES_ ROOT, HKEY_CURRENT_USER, HKEY_LO- CAL_MACHINE, HKEY_USERS, HKEY_CUR- RENT_CONFIG등이 있다. 레지스트리 백업 및 복구는shell.exe를 구동하 여행한다.","","4","","","레지스트리 백업 및 복구는 별도의 shell.exe를 이용하지 않고 복원지점을 통한 원도우복원 기능이나레지스트리등록 파일을통한수동 백업/복원을이용한다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 66쪽 (인쇄 1-47) · 4번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","서버시스템의접근 통제관리에대한설명으로틀린 것은?","윈도우시스템 이벤트에는시스템,애플리케이 션,보안이벤트가있으며감사로그는제어판 -관리도구-로컬보안설정-감사정책에서 각각설정할수있다","원도우시스템은도메인환경에서사용자인증 을위하여레지스트리가익명의사용자에의해 접근할수 있도록 설정하여야 한다.","iptables, tcp wrapper 도구를 사용하면 서버 시 스템의 네트워크접근통제기능을 설정할 수 있다.","Unix서버시스템에서불필요한파일에설정된 SUID와SGID 비트를제거하여실행권한이없 는프로그램의비인가된실행을차단하여야 한다.","2","","","윈도우 시스템의도 도메인환경에서사용자 인증을 위해서는 인증 시| SAM(Security Accounts Manager) 데이터베이스 또는 도메인에가입된 컴퓨터의 Active Directory에 대해 Winlogon 서비스를 통해 유효성을 검사한다 로컬 보안 정보는 HKEY_LOCAL_MACHINEWSECURITY 레지스트리에 포함되나 사용자가 직접 접근하지 않으므로별도의익명사용자의 접근이 필요하지 않다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 66쪽 (인쇄 1-47) · 5번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","레코드(Record)","","","","","","","","시그니처는 파일 형식이나데이터구조를식별하기 위해 파일의 특정 위치에포함된고유한바이트 패턴이다. 파일명의끝에붙은문자열로 확장자 파일유형을구분하는구분자 특청데이터파일이나 메타데이터 데이터베이스의 내용을설명하는 데이터 특정Entity나객체의 정보를 레코드","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 67쪽 (인쇄 1-48) · 4번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","다음 문장에서설명하는 Windows 시스템의 인증 구성요소는? -사용자에게 SID(Secunity Identifier)를 부여한다 -SD에기반하여파일이나디렉터리에 대한 접근 허용 여부를결정한다 -이에 대한감사메시지를생성한다.","LSA (Local Security Authority)","LAM(Local Authentication Manager)","SAM(Security Account Manager)","SRM(Security Reference Monitor)","4","","","·로컬및원격계정의로그인에대한 검증을 수행하고시스템자원 및파일에접근 LSA 권한을검사 ·이름과SID를매칭하여SRM이생성한감사 로그를기록 ·사용자그룹계정정보에대한 SAM 데이터베이스를관리 ·SAM을통해 인가되면사용자에게SID를 부여 SRM ·SID에기반하여파일및디렉터리접근 권한을결정하고감사메시지를생성","medium","","정보보안기사|필기|기출|지피지기 기출문제|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 67쪽 (인쇄 1-48) · 6번","","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","Windows에서 파일이삭제된 직후일정시간(기본","","","","","1","","","","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 67쪽 (인쇄 1-48) · 7번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","대부분의응용 프로그램에서생성된파일은그응용 프로그램이생성한파일임을인식할수있도록항상 동일한몇바이트를파일내부의특정위치에가지고 있다.특정 위치의 고정값이 의미하는 것은?","시그니처(Signature)","확장자(Extension)","메타데이터(Metadata)","","1","","","","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 67쪽 (인쇄 1-48) · 8번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","초)안에동일한이름의 파일이생성되는경우방 금삭제된파일의테이블레코드를재사용하는경우 가 있다.이러한 특징을 갖는 기능은?","파일시스템터널링(File System Tunneling)","Shellbags","원도우파일프로텍션","타임스톰핑","","","","파일시스템 터널링(File System Tunneling)을 통해서Windows에서파일이삭제된 직후일정 시간(기본15초)안에동일한이름의파일이 생성되는경우방금삭제된파일의 테이블 레코드를 재사용하는 방식이다. 22년2회","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 67쪽 (인쇄 1-48) · 15번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","윈도우시스템에서administrator 계정의 암호를마 지막으로 변경한 날짜를 확인하는 명령어는?","passwd net user administrator net share net date","","","","2","","","•컴퓨터의사용자계정을만들거나 수정하는명령어 net 계정에대한다양한정보가표시(계정의 user 암호를마지막으로변경한날짜계정 만료날짜 암호만료날짜, 암호필요 여부 등을확인할수있음) net ·네트워크사용자들이서버의리소스를 share 확인하는명령어 22년 4회","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|4회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 68쪽 (인쇄 1-49) · 11번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","악성코드구동을위하여사용되는원도우레지스트 리는?","HKEY_CLASSES_ROOT 2 HKEY_USERS 3) HKEY_CURRENT USER HKEY_CURRENT_CONFIG","","","","2","","","악성 코드 구동을 위하여사용되는원도우 레지스트리는 HKEY _CURRENT_ _USEROI다. 개별사용자 HKCU1SoftwareUMicrosofti 지속용 CurrentVersioniRun 개별사용자 HKCUlSoftwarelMicrosoft 일회용 CurrentVersionlRunOnce 전체 사용자 HKLMSoftware Microsoft1 지속용 CurrentVersionlRun 전체 사용자 HKLMSoftwareMicrosoft 일회용 CurrentVersioniRunOnce","medium","","정보보안기사|필기|기출|지피지기 기출문제|2022년|4회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 68쪽 (인쇄 1-49) · 12번","2022","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","윈도우에서 제공하는BitLocker에 대한설명으로틀 린것은?","원도우7에서도가능하다.","exFAT파일 시스템은 지원하지않는다.","USB저장매체도 지원가능하다.","텍스트파일형태의복구키를제공한다","2","","","윈도우 7에서는 Ultimate와Enterprise 에디션, 윈도우8이후로는Pro에디션부터 사용할 수있다 비트락커는 FAT16, FAT32, exFAT,NTFS에서 사용할 수있다 23년2회","medium","","정보보안기사|필기|기출|지피지기 기출문제|2023년|1회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 70쪽 (인쇄 1-51) · 16번","2023","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","SAM(Security Account Manager) 파일이 노출되면 패스워드공격시도로인해계정및패스워드데이터 베이스정보가노출될우려가존재한다.안전한 보안 설정을위해SAM파일에접근할수있도록허용할 그룹은?","Administrator, System 그룹 )Administrator, Power Users 그룹 Administrator, Account Operators 그룹 Administrator, Server Operators 그룹","","","","1","","","SAM 파일에는 Administrator(관리자), System(운영체제)그룹만이 접속할 수 있도록 해서 외부에 노출되는 부분을방지해야 한다.","medium","","정보보안기사|필기|기출|지피지기 기출문제|2023년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 70쪽 (인쇄 1-51) · 17번","2023","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","다음이 설명하는것은 무엇인가? -윈도우시스템에서 열린 모든 TCP 및UDP 포트를확 인하는도구이다 -포트별프로세스를확인한다 -리눅스의 sof 명령어와유사하다","kstat","fportn","chkrootkit","anti-rootkit","2","","","kstat 원도우시스템의커널레벨에서 은닉기능을통한공격탐지도구 fportn 열린모든 TCP 및 UDP 포트를 (fport) 확인하는 도구 알려진 루트킷을 탐지하는 chkrootkit 리눅스/유닉스 도구 anti-rootkit . 루트킷을탐지하는도구모음","medium","","정보보안기사|필기|기출|지피지기 기출문제|2024년|1회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 70쪽 (인쇄 1-51) · 19번","2024","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","다음 문장에서말하는원도우 인증의 구성요소는? 원도우시스템에서로컬 보안정책과사용자인증을담 당하는서브 시스템으로사용자정보와보안권한에관 한정보를갖는토큰을생성한다.","SAM(Security Account Manager)","SRM(Security Reference Monitor)","LSA(Local Security Authority) Reference Monitor","","3","","","사용자그룹계정정보에대한 SAM 데이터베이스를관리 (Security Account 로그인입력정보와SAM파일에 Manager) 있는DB정보와비교해인증여부 결정 SAM을통해인가되면사용자에게 SRM SID를부여 (Security Reference SID에기반하여파일및디렉터리 Monitor) 접근권한을결정하고감사메시지를 생성 로컬 및 원격 계정의 로그인에 대한 검증을 수행하고 시스템 자원 및 LSA 파일에접근권한을검사 (Locall 이름과SID를매칭하여SRM이 Security Authority) 생성한감사로그를기록 NT 보안의 중심 요소,보안서브 시스템 Reference 시스템의 모든 접근제어를 Model 강제하는보안개념","medium","","정보보안기사|필기|기출|지피지기 기출문제|2024년|4회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 72쪽 (인쇄 1-53) · 24번","2024","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","다음중 운영체제별관리자계정이 틀린것은?","윈도우즈-root","유닉스(리눅스)-root","MS SQL – sa(system administrator)","오라클- sys(system)","1","","",". 윈도우에서 총괄 관리자 계정으로는 administrator를 사용하며 root는 유닉스/리눅스의 총괄 관리자 계정이다. 24년4회","medium","","정보보안기사|필기|기출|지피지기 기출문제|2024년|4회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 72쪽 (인쇄 1-53) · 25번","2024","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","HKEY_CURRENT_CONFIG HKEY LOCAL MACHINE","","","","","","","","·시스템에등록된 파일 확장자와 HKCR 해당확장자를사용할 (HKEY_ 애플리케이션에대한 매핑 정보 CLASSES COM(Component Object Model) ROOT) 오브젝트등록정보를저장하는 레지스트키 HKCU 현재시스템에 로그인하고 있는 (HKEY_ 사용자와관련된 시스템정보를 CURRENT_ 저장하는레지스트키 USER) 시스템이 시작할 때사용하는 HKCC 하드웨어프로파일정보를저장하는 (HKEY_ 레지스트키 CURRENT_ HKLM의 서브로존재하는config의 CONFIG) 정보를 보유하고있으며 디스플레이와 프린터에 대한설정 정보를보유 컴퓨터에설치된하드웨어와 HKLM 하드웨어를 구동시키는데필요한 (HKEY_ 드라이버및설정 사항에대한 LOCAL_ 정보가 저장되어 있는레지스트리키 MACHINE) 컴퓨터의모든사용자의설정","medium","","정보보안기사|필기|기출|지피지기 기출문제|2024년|4회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 73쪽 (인쇄 1-54) · 3번","2024","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","원도우에서관리 목적공유폴더중Nu 세션공유 취약점을 갖는 것은?","C$","ADMINS","IPC$","DEFAULT$","3","","","Null Session 취약점은 비밀번호 없이 윈도우서버에 자유롭게 접근할 수 있는 익명의 접속이다. [명령창] >net use \WPuPC$ ""/u:] 24년 4회","medium","","정보보안기사|필기|기출|지피지기 기출문제|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 73쪽 (인쇄 1-54) · 27번","","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","다음중시스템에등록된파일확장자와해당확장자 를사용할애플리케이션에대한매핑정보를가지고 있는 레지스트리키는?","HKEY_CLASSES_ROOT 2 HKEY_CURRENT_USER","","","","1","","","","medium","","정보보안기사|필기|기출|지피지기 기출문제|2024년|4회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 73쪽 (인쇄 1-54) · 28번","2024","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","다음중원도우보안에대한설명으로올바르지 않은 것은?","일반적으로관리자계정을Administrator로설 정한 경우,로그인 시도실패횟수의 제한이없 는점을이용해악의적인사용자가 패스워드 유추공격을시도할수있으므로관리자계정 의이름을변경한다","Guest 계정은불필요한 경우 사용하지못하도 록변경해야한다.","보안관리편의성을위하여관리업무를위한 계정과일반업무를위한계정을통합해서사 용해야한다","자동화된방법을이용하여공격자는모든사용 자계정에대해암호조합공격을시도할수있 으므로계정잠금임계값설정을적용하여로 그인실패횟수를제한하여야한다.","3","","","일반사용자권한으로부터 받을수 있는시스템 피해를줄이기위해서관리업무를위한계정과일반 업무를위한계정을분리하여사용해야한다. 25년2회","medium","","정보보안기사|필기|기출|지피지기 기출문제|2025년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 74쪽 (인쇄 1-55) · 30번","2025","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","프로그램이 자동으로실행되도록설정하는레지스 트리가 아닌 것은?","HKLMSoftware\Microsoft|Windows\Current- VersionRun 2) HKCUSoftwareMicrasoft\Windows\Curent- Version\Run","HKLMSoftware Micrasofit\ Windows\Current- VersionRunOnce HKCUSoftwareMicrasoft windows\Current- Version RunServicesOnce","","","1","","","","medium","","정보보안기사|필기|기출|지피지기 기출문제|2025년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 74쪽 (인쇄 1-55) · 31번","2025","","","","","information-security-engineer"
"WRITTEN_CBT","시스템 보안","현재계정에서시스템의고유한D에해당하는필드 는? The SID for account NEWGENERATiONWadministrator is S-1-5-21-2028850195-2427467754-1453335798-500","","번영역","ㄴ번영역","ㄷ번영역","3","","","수정 수준 •SID의버전번호 (Revision Level) 식별자기관값 SID가 어떤 기관에서 (Identifier Authority Value) 생성되었는지를 명시 도메인식별자 (Domain ·시스템의고유한 식별자 Identifier) 기본적으로생성되는기본 계정이 아니라면 상대식별자 1.000보다큰 숫자로생성 (Relative •Administrator의 경우 Identifier) 500번, Guest는 501번, 일반사용자는1000번 이상의 숫자를 보유","medium","","정보보안기사|필기|기출|지피지기 기출문제|2025년|2회|시스템 보안","2026 수제비 정보보안기사 필기 기본서 · 지피지기 기출문제 · PDF 74쪽 (인쇄 1-55) · 32번","2025","","","","","information-security-engineer"
